frame_index,timestamp_sec,class_id,class_name,confidence,x1,y1,x2,y2
280,9.3333,2,car,0.2513,515.82,169.09,550.84,198.11
281,9.3667,2,car,0.8112,0.15,184.5,113.68,314.35
281,9.3667,9,traffic light,0.7044,556.83,40.18,583.69,102.7
281,9.3667,9,traffic light,0.6699,524.34,29.87,549.36,103.41
281,9.3667,2,car,0.6479,491.34,176.58,518.76,199.63
281,9.3667,2,car,0.468,515.3,168.08,565.56,197.23
281,9.3667,0,person,0.3792,317.39,167.57,327.56,197.97
281,9.3667,2,car,0.2896,466.96,171.43,639.78,355.09
281,9.3667,2,car,0.2883,576.55,174.7,611.89,202.68
281,9.3667,2,car,0.2567,575.62,176.51,622.21,201.27
282,9.4,2,car,0.8115,0.15,184.23,113.72,314.4
282,9.4,2,car,0.7549,455.86,158.93,639.62,354.85
282,9.4,9,traffic light,0.7076,557.34,40.13,583.68,102.32
282,9.4,9,traffic light,0.6647,524.33,29.87,549.39,103.02
282,9.4,2,car,0.6515,491.46,176.66,518.78,199.52
282,9.4,2,car,0.4556,515.67,167.64,567.62,198.07
282,9.4,0,person,0.3722,317.37,167.55,327.29,197.26
282,9.4,2,car,0.3021,575.18,175.4,605.4,202.21
283,9.4333,2,car,0.8169,0.16,184.17,113.83,314.48
283,9.4333,9,traffic light,0.6777,557.36,39.94,583.71,102.44
283,9.4333,9,traffic light,0.6699,524.39,29.79,549.41,102.73
283,9.4333,2,car,0.6355,491.49,176.05,518.77,199.5
283,9.4333,2,car,0.5992,447.3,151.21,639.65,355.36
283,9.4333,2,car,0.3712,515.4,168.12,566.91,198.18
283,9.4333,0,person,0.3476,317.45,167.59,327.24,196.57
283,9.4333,9,traffic light,0.2838,524.67,29.98,546.69,82.97
284,9.4667,2,car,0.8181,0.17,184.13,113.88,314.51
284,9.4667,9,traffic light,0.6839,524.28,29.8,549.61,102.51
284,9.4667,9,traffic light,0.6711,557.15,39.43,584.17,102.83
284,9.4667,2,car,0.6433,491.44,176.14,518.75,199.42
284,9.4667,2,car,0.5791,436.43,146.98,639.68,355.22
284,9.4667,2,car,0.4771,515.69,167.3,570.18,197.7
284,9.4667,0,person,0.3703,318.16,168.68,327.42,196.78
284,9.4667,9,traffic light,0.3121,558.84,39.34,582.19,88.92
284,9.4667,9,traffic light,0.31,524.61,29.93,546.88,82.62
284,9.4667,5,bus,0.2696,348.89,90.14,566.31,196.2
285,9.5,2,car,0.8182,0.17,184.06,113.88,314.69
285,9.5,2,car,0.8068,428.31,143.52,639.62,355.35
285,9.5,9,traffic light,0.6615,524.23,29.75,549.57,102.28
285,9.5,9,traffic light,0.6612,557.21,39.24,584.22,102.81
285,9.5,2,car,0.5984,491.13,176.15,518.73,199.5
285,9.5,0,person,0.4088,317.99,168.18,327.81,196.84
285,9.5,5,bus,0.366,348.94,89.94,565.69,196.59
285,9.5,9,traffic light,0.3432,524.5,29.8,546.88,82.37
285,9.5,9,traffic light,0.3256,559.17,39.17,582.12,87.67
286,9.5333,2,car,0.8319,0.16,183.88,113.93,314.67
286,9.5333,2,car,0.7454,423.69,141.96,639.69,353.95
286,9.5333,9,traffic light,0.6627,524.12,29.69,549.58,101.86
286,9.5333,9,traffic light,0.6466,557.41,39.18,584.28,102.19
286,9.5333,2,car,0.6391,490.98,175.87,518.69,199.19
286,9.5333,5,bus,0.4236,348.61,90.23,564.74,196.61
286,9.5333,0,person,0.4212,317.87,168.04,327.65,196.9
286,9.5333,9,traffic light,0.3396,524.35,29.76,546.99,82.2
286,9.5333,9,traffic light,0.3346,559.19,39.01,582.12,87.49
286,9.5333,2,car,0.2534,515.32,166.9,550.89,197.62
287,9.5667,2,car,0.83,0.15,183.6,113.91,314.71
287,9.5667,2,car,0.7573,418.72,138.67,639.72,355.39
287,9.5667,9,traffic light,0.6405,524.08,29.73,549.53,101.56
287,9.5667,9,traffic light,0.6283,557.63,39.0,584.31,101.92
287,9.5667,2,car,0.5981,490.86,175.23,518.44,198.71
287,9.5667,5,bus,0.5388,348.83,90.51,564.25,196.19
287,9.5667,0,person,0.4293,317.78,168.31,327.42,196.67
287,9.5667,9,traffic light,0.4089,524.5,29.52,549.49,80.66
287,9.5667,2,car,0.4017,515.19,166.37,552.22,197.41
287,9.5667,9,traffic light,0.3616,559.38,38.87,582.15,86.33
288,9.6,2,car,0.834,0.15,183.57,113.86,314.69
288,9.6,9,traffic light,0.6838,557.72,39.42,583.77,102.3
288,9.6,2,car,0.6598,414.05,137.1,639.69,354.57
288,9.6,9,traffic light,0.6343,524.22,29.64,549.71,101.41
288,9.6,2,car,0.5972,490.8,175.03,518.19,199.03
288,9.6,5,bus,0.4229,348.94,90.81,563.56,196.15
288,9.6,0,person,0.4096,317.86,168.57,327.27,196.52
288,9.6,9,traffic light,0.3472,524.26,29.71,546.97,82.03
288,9.6,9,traffic light,0.2942,560.08,39.08,581.39,81.89
288,9.6,2,car,0.2572,515.31,166.77,544.58,196.1
289,9.6333,2,car,0.835,0.15,183.65,113.87,314.66
289,9.6333,2,car,0.7412,410.77,136.97,639.74,354.45
289,9.6333,9,traffic light,0.6816,557.67,39.43,583.79,102.29
289,9.6333,9,traffic light,0.6363,523.99,29.62,549.74,101.34
289,9.6333,2,car,0.52,491.27,176.12,518.24,198.57
289,9.6333,5,bus,0.4775,349.17,90.42,564.75,196.42
289,9.6333,0,person,0.4075,317.88,168.8,327.34,196.52
289,9.6333,9,traffic light,0.3019,523.6,29.42,547.71,83.24
289,9.6333,9,traffic light,0.2747,559.34,38.82,582.19,86.63
290,9.6667,2,car,0.8311,0.16,183.91,113.9,314.66
290,9.6667,2,car,0.7324,407.57,137.39,639.71,352.08
290,9.6667,9,traffic light,0.6795,557.71,39.44,583.77,102.14
290,9.6667,9,traffic light,0.6405,523.96,29.64,549.8,101.38
290,9.6667,5,bus,0.4682,349.11,90.5,564.73,196.45
290,9.6667,0,person,0.423,317.93,168.71,327.42,196.49
290,9.6667,2,car,0.3247,490.51,175.63,518.93,197.89
290,9.6667,9,traffic light,0.3039,523.49,29.44,547.67,83.03
290,9.6667,9,traffic light,0.2787,559.36,38.81,582.17,86.24
291,9.7,2,car,0.8382,0.15,184.18,113.82,314.38
291,9.7,2,car,0.6982,404.76,137.25,639.75,352.87
291,9.7,9,traffic light,0.6801,557.72,39.45,583.79,102.1
291,9.7,9,traffic light,0.6428,523.99,29.62,549.82,101.38
291,9.7,5,bus,0.4739,349.18,90.39,564.52,196.81
291,9.7,0,person,0.4691,317.9,168.56,328.27,196.45
291,9.7,9,traffic light,0.2967,560.12,39.1,581.38,81.85
291,9.7,9,traffic light,0.2844,523.53,29.42,547.66,83.34
292,9.7333,2,car,0.8314,0.16,184.43,113.82,314.67
292,9.7333,2,car,0.7539,401.67,136.73,639.75,354.19
292,9.7333,9,traffic light,0.668,557.44,39.6,583.87,102.21
292,9.7333,9,traffic light,0.6576,523.76,28.56,552.23,100.38
292,9.7333,5,bus,0.4897,349.0,90.52,564.12,196.55
292,9.7333,0,person,0.4547,317.67,167.83,327.94,196.8
292,9.7333,9,traffic light,0.368,524.14,29.65,547.06,82.53
292,9.7333,9,traffic light,0.321,559.89,39.21,581.6,82.59
293,9.7667,2,car,0.8304,0.15,184.34,113.78,314.72
293,9.7667,2,car,0.7807,399.4,137.8,639.89,349.29
293,9.7667,9,traffic light,0.667,557.23,39.51,583.86,101.85
293,9.7667,9,traffic light,0.6478,523.86,28.65,552.16,100.25
293,9.7667,5,bus,0.4453,348.08,89.45,564.01,196.4
293,9.7667,0,person,0.4423,317.95,168.72,328.22,196.66
293,9.7667,9,traffic light,0.3438,523.76,29.46,547.71,84.1
293,9.7667,9,traffic light,0.3151,559.74,39.23,581.55,82.32
294,9.8,2,car,0.8326,0.15,184.36,113.74,314.53
294,9.8,2,car,0.8201,397.66,137.66,639.56,354.8
294,9.8,9,traffic light,0.6802,557.25,39.61,583.87,102.23
294,9.8,9,traffic light,0.6708,524.02,29.61,549.73,101.56
294,9.8,0,person,0.4304,317.94,169.08,328.08,196.62
294,9.8,5,bus,0.4276,348.31,89.75,564.28,196.26
294,9.8,9,traffic light,0.3007,523.66,29.46,547.79,84.78
294,9.8,9,traffic light,0.2739,560.14,39.32,581.34,82.21
295,9.8333,2,car,0.8334,0.15,184.4,113.74,314.3
295,9.8333,2,car,0.8225,395.7,138.06,639.54,354.25
295,9.8333,9,traffic light,0.6836,523.57,28.68,552.3,100.54
295,9.8333,9,traffic light,0.6826,557.26,39.7,583.91,102.3
295,9.8333,0,person,0.4372,317.86,169.02,327.9,196.51
295,9.8333,5,bus,0.3163,348.3,89.62,565.36,195.94
295,9.8333,9,traffic light,0.2855,523.61,29.46,547.84,84.86
296,9.8667,2,car,0.8343,0.15,184.42,113.74,314.24
296,9.8667,2,car,0.7751,395.74,138.45,639.8,352.53
296,9.8667,9,traffic light,0.6717,524.14,29.62,549.7,101.89
296,9.8667,9,traffic light,0.6644,556.22,39.31,584.4,102.62
296,9.8667,0,person,0.4538,317.85,168.53,328.03,196.5
296,9.8667,5,bus,0.278,348.22,89.72,564.32,195.92
296,9.8667,9,traffic light,0.2729,523.72,29.43,547.77,84.6
296,9.8667,9,traffic light,0.2614,559.9,39.53,581.23,82.3
297,9.9,2,car,0.8371,0.15,184.53,113.7,314.27
297,9.9,2,car,0.7801,394.95,138.17,640.0,344.91
297,9.9,9,traffic light,0.6731,557.29,39.88,583.99,101.57
297,9.9,9,traffic light,0.6724,524.16,29.63,549.68,101.87
297,9.9,0,person,0.3511,317.43,169.36,327.39,196.3
297,9.9,9,traffic light,0.2723,523.75,29.41,547.79,84.96
298,9.9333,2,car,0.8356,0.15,184.5,113.71,314.26
298,9.9333,2,car,0.7978,394.3,138.67,639.97,350.93
298,9.9333,9,traffic light,0.6882,524.15,29.63,549.76,101.81
298,9.9333,9,traffic light,0.6685,557.26,39.89,583.97,101.6
298,9.9333,0,person,0.3371,317.3,169.05,327.28,196.22
299,9.9667,2,car,0.834,0.15,184.5,113.73,314.22
299,9.9667,2,car,0.7513,393.09,139.91,639.96,345.73
299,9.9667,9,traffic light,0.6858,524.14,29.64,549.72,101.87
299,9.9667,9,traffic light,0.6717,557.14,39.88,583.97,101.82
299,9.9667,0,person,0.3443,317.31,169.27,327.32,196.46
299,9.9667,9,traffic light,0.256,524.12,29.72,546.94,83.48
300,10.0,2,car,0.834,0.15,184.5,113.73,314.22
300,10.0,2,car,0.7471,392.51,140.48,639.73,346.26
300,10.0,9,traffic light,0.6879,524.13,29.63,549.73,101.88
300,10.0,9,traffic light,0.6737,557.21,39.92,583.94,101.72
300,10.0,0,person,0.3429,317.32,169.34,327.31,196.47
300,10.0,9,traffic light,0.2608,524.13,29.73,546.89,83.42
301,10.0333,2,car,0.8337,0.15,184.5,113.73,314.23
301,10.0333,2,car,0.7583,392.03,140.57,639.92,350.66
301,10.0333,9,traffic light,0.6837,523.98,29.58,550.62,100.62
301,10.0333,9,traffic light,0.6713,557.18,39.9,583.96,101.71
301,10.0333,0,person,0.3416,317.28,169.1,327.31,196.47
301,10.0333,9,traffic light,0.271,523.74,29.42,547.73,85.23
302,10.0667,2,car,0.8326,0.15,184.5,113.74,314.3
302,10.0667,2,car,0.7442,390.32,140.43,639.77,352.01
302,10.0667,9,traffic light,0.6797,524.15,29.64,549.6,101.92
302,10.0667,9,traffic light,0.6729,557.17,39.9,583.91,101.81
302,10.0667,0,person,0.3396,317.19,168.8,327.13,196.09
302,10.0667,9,traffic light,0.2869,523.76,29.43,547.71,85.09
303,10.1,2,car,0.8307,0.15,184.52,113.74,314.27
303,10.1,2,car,0.7543,390.16,139.57,639.79,353.59
303,10.1,9,traffic light,0.6876,523.95,29.61,550.65,100.62
303,10.1,9,traffic light,0.6737,557.33,39.93,583.98,101.66
303,10.1,0,person,0.3373,317.11,168.95,327.05,196.09
303,10.1,9,traffic light,0.2539,523.73,29.4,547.79,85.6
304,10.1333,2,car,0.8316,0.15,184.53,113.75,314.27
304,10.1333,2,car,0.7461,389.31,138.59,639.94,353.77
304,10.1333,9,traffic light,0.6794,523.96,29.62,550.48,100.65
304,10.1333,9,traffic light,0.6693,557.45,39.96,583.99,101.54
304,10.1333,0,person,0.3423,317.16,169.06,327.05,196.07
304,10.1333,5,bus,0.295,348.24,90.6,562.67,195.08
304,10.1333,9,traffic light,0.2659,523.73,29.43,547.74,85.3
305,10.1667,2,car,0.8324,0.15,184.53,113.77,314.25
305,10.1667,2,car,0.716,387.41,136.02,639.62,355.55
305,10.1667,9,traffic light,0.6878,523.94,29.57,550.58,100.59
305,10.1667,9,traffic light,0.6657,557.47,39.97,584.0,101.53
305,10.1667,0,person,0.349,317.18,169.17,327.05,196.1
305,10.1667,5,bus,0.3081,348.32,90.73,561.23,194.92
306,10.2,2,car,0.8321,0.15,184.53,113.77,314.25
306,10.2,2,car,0.7128,387.21,137.41,639.76,354.81
306,10.2,9,traffic light,0.6823,523.95,29.57,550.53,100.63
306,10.2,9,traffic light,0.6759,557.57,39.98,584.02,101.56
306,10.2,0,person,0.3494,317.18,169.09,327.05,196.11
306,10.2,5,bus,0.3225,348.3,90.71,562.27,194.94
306,10.2,0,person,0.2657,519.44,135.41,602.6,230.14
307,10.2333,2,car,0.8327,0.15,184.53,113.77,314.24
307,10.2333,2,car,0.811,387.1,138.55,639.67,355.63
307,10.2333,9,traffic light,0.6814,523.95,29.56,550.61,100.71
307,10.2333,9,traffic light,0.679,557.49,39.96,583.98,101.59
307,10.2333,0,person,0.4342,518.96,140.73,602.27,231.36
307,10.2333,0,person,0.3495,317.18,169.12,327.05,196.1
307,10.2333,5,bus,0.2711,348.39,90.7,564.26,194.92
308,10.2667,2,car,0.8331,0.15,184.53,113.77,314.22
308,10.2667,2,car,0.7867,387.2,138.7,639.58,355.54
308,10.2667,9,traffic light,0.6784,523.91,29.54,550.61,100.63
308,10.2667,9,traffic light,0.6721,556.87,39.12,583.97,98.92
308,10.2667,0,person,0.3487,317.18,169.09,327.05,196.09
309,10.3,2,car,0.8334,0.15,184.53,113.77,314.24
309,10.3,2,car,0.7268,387.05,138.51,639.57,355.81
309,10.3,9,traffic light,0.6726,556.83,39.1,583.99,99.06
309,10.3,9,traffic light,0.667,523.91,29.54,550.62,100.61
309,10.3,0,person,0.3485,317.19,168.91,327.04,196.1
309,10.3,9,traffic light,0.2567,524.14,29.69,547.06,84.31
310,10.3333,2,car,0.8332,0.15,184.53,113.77,314.25
310,10.3333,2,car,0.7412,387.29,138.06,639.6,355.66
310,10.3333,9,traffic light,0.6717,524.14,29.59,549.79,101.81
310,10.3333,9,traffic light,0.6712,557.53,39.98,583.96,101.48
310,10.3333,0,person,0.3442,317.31,169.09,327.22,195.97
310,10.3333,9,traffic light,0.2502,524.13,29.71,547.0,84.32
311,10.3667,2,car,0.8332,0.15,184.53,113.77,314.25
311,10.3667,2,car,0.7852,387.36,139.53,639.62,355.34
311,10.3667,9,traffic light,0.6735,523.89,29.58,550.7,100.62
311,10.3667,9,traffic light,0.6714,557.46,39.99,583.93,101.39
311,10.3667,0,person,0.3518,317.49,169.7,327.35,195.96
311,10.3667,9,traffic light,0.2644,524.11,29.73,546.98,84.26
312,10.4,2,car,0.8357,0.15,184.51,113.78,314.39
312,10.4,2,car,0.7613,387.48,139.81,639.64,355.0
312,10.4,9,traffic light,0.6863,523.89,29.54,550.75,100.67
312,10.4,9,traffic light,0.6703,557.36,39.96,583.92,101.45
312,10.4,0,person,0.3342,317.65,170.78,327.34,195.95
312,10.4,0,person,0.266,561.85,169.17,606.46,229.82
312,10.4,9,traffic light,0.2508,524.1,29.72,546.93,84.27
313,10.4333,2,car,0.8351,0.15,184.51,113.77,314.39
313,10.4333,2,car,0.7632,387.29,139.58,639.63,355.43
313,10.4333,9,traffic light,0.6761,523.89,29.53,550.7,100.65
313,10.4333,9,traffic light,0.6587,557.41,39.97,583.94,101.48
313,10.4333,0,person,0.3349,316.97,171.82,327.07,196.32
313,10.4333,9,traffic light,0.2646,524.1,29.71,546.99,84.29
314,10.4667,2,car,0.8353,0.15,184.51,113.77,314.39
314,10.4667,2,car,0.7816,387.15,140.21,639.59,355.19
314,10.4667,9,traffic light,0.6835,523.89,29.52,550.78,100.65
314,10.4667,9,traffic light,0.6637,557.35,39.95,583.93,101.59
314,10.4667,0,person,0.3389,317.06,171.6,327.1,196.35
314,10.4667,9,traffic light,0.2623,524.1,29.7,547.01,84.41
315,10.5,2,car,0.8352,0.15,184.51,113.77,314.39
315,10.5,2,car,0.7644,387.09,139.83,639.58,355.06
315,10.5,9,traffic light,0.6785,523.58,28.66,552.23,100.39
315,10.5,9,traffic light,0.6543,557.36,39.95,583.93,101.82
315,10.5,0,person,0.339,317.06,171.61,327.1,196.35
315,10.5,0,person,0.3104,554.62,174.7,606.5,228.86
315,10.5,9,traffic light,0.281,524.09,29.68,547.15,84.85
316,10.5333,2,car,0.8352,0.15,184.52,113.77,314.37
316,10.5333,2,car,0.7627,387.19,140.17,639.59,354.95
316,10.5333,9,traffic light,0.6819,523.58,28.66,552.36,100.55
316,10.5333,9,traffic light,0.6561,557.35,39.97,583.92,101.75
316,10.5333,0,person,0.3792,558.57,174.34,607.19,230.82
316,10.5333,0,person,0.3396,317.06,171.55,327.11,196.35
316,10.5333,9,traffic light,0.2684,524.09,29.69,547.15,84.83
317,10.5667,2,car,0.8352,0.15,184.52,113.77,314.37
317,10.5667,2,car,0.7464,386.95,138.87,639.62,355.19
317,10.5667,9,traffic light,0.6813,523.56,28.63,552.32,100.48
317,10.5667,9,traffic light,0.6463,557.32,39.95,583.97,101.99
317,10.5667,0,person,0.3389,557.49,174.34,605.21,229.06
317,10.5667,0,person,0.3388,317.06,171.53,327.11,196.34
318,10.6,2,car,0.8352,0.15,184.52,113.77,314.37
318,10.6,2,car,0.7121,387.15,138.96,639.66,354.63
318,10.6,9,traffic light,0.6814,523.57,28.64,552.34,100.55
318,10.6,9,traffic light,0.6455,556.69,39.03,584.03,99.68
318,10.6,0,person,0.3389,317.06,171.55,327.11,196.34
318,10.6,9,traffic light,0.3053,524.1,29.65,547.29,85.36
318,10.6,2,car,0.2625,388.53,144.88,629.61,301.97
319,10.6333,2,car,0.6815,193.88,65.51,635.5,347.86
319,10.6333,0,person,0.2618,414.98,118.16,453.76,214.06
320,10.6667,2,car,0.6961,149.76,2.39,639.55,353.83
320,10.6667,0,person,0.6232,52.34,121.6,67.26,160.75
320,10.6667,0,person,0.3281,416.55,119.38,460.71,206.58
320,10.6667,0,person,0.3107,368.15,118.2,459.94,216.47
320,10.6667,0,person,0.2631,64.5,123.0,73.67,157.37
321,10.7,2,car,0.7687,187.71,57.94,638.65,351.83
321,10.7,0,person,0.6202,52.34,121.77,67.28,160.67
321,10.7,0,person,0.3703,368.68,118.36,459.53,216.44
321,10.7,0,person,0.2992,416.52,119.45,460.54,206.89
321,10.7,0,person,0.2793,64.29,123.06,73.5,157.14
321,10.7,0,person,0.2588,371.52,180.05,433.95,215.94
322,10.7333,2,car,0.7862,187.28,53.29,639.11,351.74
322,10.7333,0,person,0.627,52.29,121.74,67.3,160.72
322,10.7333,0,person,0.4183,368.42,118.43,459.54,216.44
322,10.7333,0,person,0.3229,416.3,119.66,460.56,207.85
322,10.7333,0,person,0.2798,371.36,180.08,433.34,215.88
322,10.7333,0,person,0.2762,64.1,122.99,73.15,157.28
323,10.7667,2,car,0.7678,187.14,51.3,638.92,351.39
323,10.7667,0,person,0.6397,52.25,121.65,67.25,160.83
323,10.7667,0,person,0.3615,369.26,118.57,459.7,215.72
323,10.7667,0,person,0.3131,415.99,119.51,460.23,208.51
323,10.7667,0,person,0.2865,371.38,180.07,433.29,215.82
323,10.7667,0,person,0.269,64.06,122.92,73.03,157.58
324,10.8,2,car,0.793,187.21,60.46,638.72,351.73
324,10.8,0,person,0.6379,52.24,121.69,67.18,160.56
324,10.8,0,person,0.369,369.76,118.51,460.38,215.69
324,10.8,0,person,0.3198,415.79,119.38,460.77,207.54
324,10.8,0,person,0.2757,371.53,180.08,433.42,215.85
324,10.8,0,person,0.2703,64.35,122.97,73.35,157.11
325,10.8333,2,car,0.7995,187.5,57.96,638.7,351.13
325,10.8333,0,person,0.638,52.24,121.71,67.18,160.56
325,10.8333,0,person,0.373,369.89,118.65,460.89,215.82
325,10.8333,0,person,0.2713,371.48,180.09,433.1,215.85
325,10.8333,0,person,0.271,64.35,122.98,73.35,157.1
325,10.8333,0,person,0.2679,479.52,93.94,579.77,255.7
325,10.8333,0,person,0.2672,415.7,119.43,461.33,208.13
326,10.8667,2,car,0.8112,187.51,58.2,638.73,351.24
326,10.8667,0,person,0.6484,52.19,121.31,67.4,160.34
326,10.8667,0,person,0.3758,370.05,118.71,460.57,215.78
326,10.8667,0,person,0.3211,415.65,119.34,460.76,207.9
327,10.9,2,car,0.7891,188.37,58.71,638.9,351.67
327,10.9,0,person,0.6414,52.18,121.57,67.21,160.34
327,10.9,0,person,0.3371,416.22,119.47,460.2,208.74
327,10.9,0,person,0.282,64.07,122.91,72.76,157.07
327,10.9,0,person,0.2664,370.25,120.38,460.36,216.84
327,10.9,0,person,0.2576,65.06,122.32,75.01,157.41
328,10.9333,2,car,0.796,188.17,58.34,638.68,351.9
328,10.9333,0,person,0.6486,52.14,121.44,67.19,160.5
328,10.9333,0,person,0.4342,370.65,119.82,461.51,216.4
328,10.9333,0,person,0.3548,415.99,119.32,460.86,209.69
328,10.9333,0,person,0.2856,64.18,122.88,72.91,157.07
329,10.9667,2,car,0.7958,188.8,58.02,638.55,350.61
329,10.9667,0,person,0.6608,52.14,121.31,67.15,160.61
329,10.9667,0,person,0.4354,370.82,119.83,462.0,216.26
329,10.9667,0,person,0.2835,64.22,122.81,72.98,157.01
329,10.9667,0,person,0.2686,415.88,119.33,460.99,211.01
330,11.0,2,car,0.7598,189.22,58.05,638.48,350.33
330,11.0,0,person,0.666,52.25,121.43,67.12,160.65
330,11.0,0,person,0.3008,416.41,119.49,460.2,209.98
330,11.0,0,person,0.2731,64.52,122.87,73.4,157.19
331,11.0333,2,car,0.7809,189.13,57.91,638.57,350.37
331,11.0333,0,person,0.6744,52.38,121.64,67.16,160.83
331,11.0333,0,person,0.2829,416.42,119.49,460.4,209.99
331,11.0333,0,person,0.2587,65.44,122.4,75.57,157.7
332,11.0667,2,car,0.7991,189.02,57.92,638.46,350.01
332,11.0667,0,person,0.6658,52.31,121.48,67.1,160.99
332,11.0667,0,person,0.3524,370.39,119.9,461.91,216.67
332,11.0667,0,person,0.3099,416.03,119.35,460.86,208.65
332,11.0667,0,person,0.2748,65.38,122.46,75.6,157.62
333,11.1,2,car,0.8085,188.66,58.3,638.56,351.14
333,11.1,0,person,0.676,52.33,121.59,67.02,161.04
333,11.1,0,person,0.477,370.43,119.7,462.22,216.74
333,11.1,0,person,0.2852,415.49,119.42,461.0,208.67
333,11.1,0,person,0.2792,65.35,122.51,75.63,157.55
334,11.1333,2,car,0.8257,188.41,58.22,638.68,350.72
334,11.1333,0,person,0.6758,52.33,121.6,67.02,161.03
334,11.1333,0,person,0.4841,370.15,119.76,461.85,216.54
334,11.1333,0,person,0.2794,65.35,122.52,75.63,157.55
334,11.1333,0,person,0.2748,415.6,119.47,460.6,206.62
335,11.1667,2,car,0.823,188.64,58.7,638.49,351.83
335,11.1667,0,person,0.6733,52.34,121.58,67.07,161.0
335,11.1667,0,person,0.5472,371.05,119.92,462.14,216.69
335,11.1667,0,person,0.2625,415.65,119.39,461.01,209.02
335,11.1667,0,person,0.2552,65.43,122.45,75.66,157.19
336,11.2,2,car,0.8234,188.41,58.51,638.98,351.96
336,11.2,0,person,0.6734,52.32,121.55,67.1,160.99
336,11.2,0,person,0.52,370.99,119.47,461.87,216.31
336,11.2,0,person,0.2548,65.42,122.44,75.68,157.24
337,11.2333,2,car,0.8203,188.84,58.67,639.08,351.42
337,11.2333,0,person,0.6768,52.34,121.48,67.16,160.71
337,11.2333,0,person,0.4592,370.75,119.57,461.91,216.35
337,11.2333,0,person,0.2631,65.39,122.44,75.7,157.17
338,11.2667,2,car,0.8111,188.68,58.69,639.11,351.57
338,11.2667,0,person,0.6777,52.34,121.43,67.21,160.51
338,11.2667,0,person,0.4556,370.78,119.57,461.78,216.4
338,11.2667,0,person,0.2857,415.95,119.44,460.7,207.68
338,11.2667,0,person,0.2713,65.35,122.47,75.65,157.29
339,11.3,2,car,0.7939,188.26,58.24,639.17,351.53
339,11.3,0,person,0.6683,52.36,121.48,67.26,160.62
339,11.3,0,person,0.4072,416.4,119.4,460.64,208.44
339,11.3,0,person,0.3687,370.77,119.64,461.43,216.46
339,11.3,0,person,0.2691,65.22,122.44,75.5,157.48
340,11.3333,2,car,0.7864,188.39,59.09,638.93,351.56
340,11.3333,0,person,0.6628,52.33,121.45,67.24,160.66
340,11.3333,0,person,0.3893,370.63,119.81,461.04,216.32
340,11.3333,0,person,0.3713,415.77,119.46,460.44,208.69
340,11.3333,0,person,0.2808,65.01,122.42,75.35,157.53
341,11.3667,2,car,0.7769,187.71,60.17,639.43,351.76
341,11.3667,0,person,0.6656,52.31,121.38,67.27,160.79
341,11.3667,0,person,0.3574,370.48,119.95,460.83,216.41
341,11.3667,0,person,0.3567,415.88,119.48,460.51,208.52
341,11.3667,0,person,0.268,64.56,122.97,73.4,157.31
342,11.4,2,car,0.7501,187.82,60.65,639.34,351.56
342,11.4,0,person,0.6709,52.28,121.26,67.29,160.94
342,11.4,0,person,0.3399,416.29,119.6,460.44,206.94
342,11.4,0,person,0.3289,370.44,120.21,460.84,216.43
342,11.4,0,person,0.2553,64.58,122.92,73.27,157.48
343,11.4333,2,car,0.7644,188.76,60.55,639.63,351.73
343,11.4333,0,person,0.6301,52.2,121.8,67.28,160.95
343,11.4333,0,person,0.3294,417.14,119.51,460.6,208.85
343,11.4333,0,person,0.2729,64.84,122.81,74.95,157.69
343,11.4333,0,person,0.2617,63.88,123.33,72.49,157.21
344,11.4667,2,car,0.7685,188.44,59.84,639.61,350.93
344,11.4667,0,person,0.6182,52.28,122.18,67.36,160.96
344,11.4667,0,person,0.3472,416.99,119.43,460.58,209.36
344,11.4667,0,person,0.2878,64.97,123.03,75.01,157.5
344,11.4667,0,person,0.2687,63.98,123.39,72.7,156.88
345,11.5,2,car,0.7874,188.78,59.06,639.46,350.96
345,11.5,0,person,0.6129,52.31,122.28,67.33,160.63
345,11.5,0,person,0.3605,417.13,119.33,460.44,209.05
345,11.5,0,person,0.3048,64.99,123.14,75.05,157.19
345,11.5,0,person,0.2819,64.01,123.51,72.78,156.54
346,11.5333,2,car,0.7817,189.03,60.01,639.11,351.27
346,11.5333,0,person,0.6165,52.3,122.43,67.36,160.49
346,11.5333,0,person,0.3144,417.07,119.4,460.31,208.93
346,11.5333,0,person,0.287,65.02,123.3,75.01,157.05
346,11.5333,0,person,0.27,63.95,123.69,72.6,156.35
347,11.5667,2,car,0.7445,189.76,59.96,639.42,350.4
347,11.5667,0,person,0.627,52.27,122.46,67.36,160.65
347,11.5667,0,person,0.2723,65.0,123.31,74.97,157.14
347,11.5667,0,person,0.2568,63.86,123.74,72.48,156.42
347,11.5667,0,person,0.2555,416.42,118.61,459.45,201.85
348,11.6,2,car,0.7505,189.38,60.55,638.72,350.28
348,11.6,0,person,0.633,52.19,122.37,67.07,160.63
348,11.6,0,person,0.3687,65.07,123.38,75.17,155.25
348,11.6,0,person,0.3095,64.02,123.75,72.93,155.02
348,11.6,0,person,0.2623,418.05,119.52,459.2,209.21
349,11.6333,2,car,0.8024,189.32,61.2,638.19,350.24
349,11.6333,0,person,0.6308,52.32,122.53,67.21,160.62
349,11.6333,0,person,0.3406,65.01,123.43,75.01,156.38
349,11.6333,0,person,0.277,373.59,119.35,459.38,215.87
